Location,ISO Code,Date,Total Vaccinations,People Vaccinated,People Fully Vaccinated,total_boosters,Daily Vaccinations (Raw),Daily Vaccinations,Total Vaccinations Per Hundred,People Vaccinated Per Hundred,Daily Vaccinations Per Million,daily_people_vaccinated
Africa,OWID_AFR,2022-05-07,473326218.0,297862577.0,225928672.0,22364227.0,851397.0,858146.0,33.18,20.88,601.0,509826.0
Africa,OWID_AFR,2022-05-08,477146144.0,303978381.0,228510019.0,22703506.0,803525.0,793079.0,33.44,21.31,556.0,533375.0
Africa,OWID_AFR,2022-05-09,477163276.0,303986522.0,228514927.0,22709574.0,600091.0,777377.0,33.44,21.31,545.0,488469.0
Africa,OWID_AFR,2022-05-10,477424879.0,304032124.0,228656777.0,22759277.0,752594.0,782534.0,33.46,21.31,548.0,448452.0
Africa,OWID_AFR,2022-05-11,477560265.0,304080460.0,228716801.0,22792778.0,724136.0,771452.0,33.47,21.31,541.0,405920.0
Africa,OWID_AFR,2022-05-12,477743660.0,304139361.0,228805400.0,22835205.0,767290.0,762240.0,33.49,21.32,534.0,363607.0
Africa,OWID_AFR,2022-05-13,477930307.0,304181143.0,228903921.0,22870945.0,730616.0,747093.0,33.5,21.32,524.0,318579.0
Africa,OWID_AFR,2022-05-14,478597738.0,304367508.0,229191583.0,23071277.0,796127.0,739198.0,33.54,21.33,518.0,276655.0
Africa,OWID_AFR,2022-05-15,480832342.0,304854890.0,231155320.0,23274028.0,814150.0,740715.0,33.7,21.37,519.0,236516.0
Africa,OWID_AFR,2022-05-16,481028943.0,304892765.0,231265657.0,23292723.0,1456983.0,863128.0,33.72,21.37,605.0,256503.0
Africa,OWID_AFR,2022-05-17,481114421.0,304924599.0,231301092.0,23318505.0,1472323.0,965947.0,33.72,21.37,677.0,270469.0
Africa,OWID_AFR,2022-05-18,481289169.0,305001564.0,231395579.0,23359552.0,1528784.0,1080894.0,33.73,21.38,758.0,285556.0
Africa,OWID_AFR,2022-05-19,481387677.0,305033016.0,231435398.0,23393156.0,1479961.0,1182706.0,33.74,21.38,829.0,297164.0
Africa,OWID_AFR,2022-05-20,481829759.0,305068225.0,231677935.0,23418060.0,1467643.0,1287995.0,33.77,21.38,903.0,312459.0
Africa,OWID_AFR,2022-05-21,481916557.0,305098346.0,231715284.0,23442703.0,1516455.0,1390899.0,33.78,21.38,975.0,323665.0
Africa,OWID_AFR,2022-05-22,494080794.0,307748342.0,234099932.0,23613249.0,1461717.0,1483410.0,34.63,21.57,1040.0,332099.0
Africa,OWID_AFR,2022-05-23,494223426.0,307759771.0,234125095.0,23667110.0,908365.0,1405033.0,34.64,21.57,985.0,345131.0
Africa,OWID_AFR,2022-05-24,494288648.0,307787254.0,234147328.0,23688012.0,965158.0,1332583.0,34.64,21.57,934.0,362364.0
Africa,OWID_AFR,2022-05-25,494351866.0,307811674.0,234170496.0,23709520.0,963154.0,1251780.0,34.65,21.57,877.0,377405.0
Africa,OWID_AFR,2022-05-26,494620977.0,307865405.0,234351455.0,23731472.0,965645.0,1178304.0,34.67,21.58,826.0,394594.0
Africa,OWID_AFR,2022-05-27,494915244.0,307889582.0,234515854.0,23752954.0,1126402.0,1129557.0,34.69,21.58,792.0,409973.0
Africa,OWID_AFR,2022-05-28,494968030.0,307910271.0,234535195.0,23770935.0,910989.0,1043059.0,34.69,21.58,731.0,425576.0
Africa,OWID_AFR,2022-05-29,496803362.0,308590052.0,234672161.0,24092135.0,878771.0,959783.0,34.82,21.63,673.0,442047.0
Africa,OWID_AFR,2022-05-30,500158604.0,310524917.0,235594948.0,24109048.0,870564.0,954384.0,35.06,21.76,669.0,537376.0
Africa,OWID_AFR,2022-05-31,500314186.0,310544314.0,235678068.0,24126104.0,794145.0,929956.0,35.07,21.77,652.0,519219.0
Africa,OWID_AFR,2022-06-01,500506842.0,310634571.0,235714714.0,24141190.0,972370.0,931270.0,35.08,21.77,653.0,501315.0
Africa,OWID_AFR,2022-06-02,500973491.0,310653017.0,235992645.0,24158135.0,988880.0,934590.0,35.11,21.77,655.0,482716.0
Africa,OWID_AFR,2022-06-03,501261723.0,310673185.0,236162737.0,24182301.0,1019816.0,919362.0,35.13,21.78,644.0,464961.0
Africa,OWID_AFR,2022-06-04,501302947.0,310689654.0,236178284.0,24195782.0,820167.0,906388.0,35.14,21.78,635.0,447173.0
Africa,OWID_AFR,2022-06-05,506928467.0,312969193.0,238348960.0,24336044.0,787993.0,893419.0,35.53,21.94,626.0,429660.0
Africa,OWID_AFR,2022-06-06,507072970.0,312970181.0,238439003.0,24336907.0,995426.0,911258.0,35.54,21.94,639.0,376649.0
Africa,OWID_AFR,2022-06-07,507157901.0,312985163.0,238482901.0,24351645.0,1025981.0,944375.0,35.55,21.94,662.0,435614.0
Africa,OWID_AFR,2022-06-08,507344388.0,313004746.0,238587966.0,24370145.0,1129833.0,966868.0,35.56,21.94,678.0,495505.0
Africa,OWID_AFR,2022-06-09,507393078.0,313022416.0,238606280.0,24387970.0,1043753.0,974713.0,35.56,21.94,683.0,555863.0
Africa,OWID_AFR,2022-06-10,507440879.0,313039664.0,238624753.0,24405032.0,1042864.0,978005.0,35.57,21.94,685.0,615915.0
Africa,OWID_AFR,2022-06-11,507491186.0,313056475.0,238647682.0,24419595.0,1045370.0,1010172.0,35.57,21.94,708.0,676428.0
Africa,OWID_AFR,2022-06-12,507542589.0,313074432.0,238661838.0,24439797.0,1005353.0,1041226.0,35.57,21.94,730.0,736927.0
Africa,OWID_AFR,2022-06-13,507774350.0,313288522.0,238777175.0,24440519.0,994734.0,1041128.0,35.59,21.96,730.0,736695.0
Africa,OWID_AFR,2022-06-14,509734732.0,313304046.0,238792967.0,25917343.0,1025510.0,1041060.0,35.73,21.96,730.0,735061.0
Africa,OWID_AFR,2022-06-15,509828021.0,313332737.0,238825690.0,26051776.0,1004790.0,1023198.0,35.73,21.96,717.0,732986.0
Africa,OWID_AFR,2022-06-16,509875035.0,313351212.0,238843701.0,26066460.0,997021.0,1016521.0,35.74,21.96,712.0,731094.0
Africa,OWID_AFR,2022-06-17,510359636.0,313356925.0,239138365.0,26073030.0,974207.0,1006712.0,35.77,21.96,706.0,727720.0
Africa,OWID_AFR,2022-06-18,510391954.0,313368923.0,239150750.0,26084780.0,964445.0,995152.0,35.77,21.96,698.0,725307.0
Africa,OWID_AFR,2022-06-19,518069022.0,321810727.0,249407135.0,27037946.0,944346.0,986438.0,36.31,22.56,691.0,723785.0
Africa,OWID_AFR,2022-06-20,519179128.0,321811293.0,249407789.0,27426907.0,4158774.0,1438441.0,36.39,22.56,1008.0,814749.0
Africa,OWID_AFR,2022-06-21,519226306.0,321834749.0,249433391.0,27464525.0,4178161.0,1888819.0,36.39,22.56,1324.0,906998.0
Africa,OWID_AFR,2022-06-22,519416481.0,321850042.0,249547420.0,27481375.0,4184596.0,2343082.0,36.41,22.56,1642.0,998892.0
Africa,OWID_AFR,2022-06-23,519555905.0,321864486.0,249632922.0,27496169.0,4248978.0,2807645.0,36.42,22.56,1968.0,1090761.0
Africa,OWID_AFR,2022-06-24,519591561.0,321876668.0,249647808.0,27508473.0,4176174.0,3265070.0,36.42,22.56,2288.0,1183846.0
Africa,OWID_AFR,2022-06-25,519619059.0,321885732.0,249658687.0,27519018.0,4168016.0,3722724.0,36.42,22.56,2609.0,1275583.0
Africa,OWID_AFR,2022-06-26,542765456.0,324891361.0,252470431.0,29116685.0,4148905.0,4180515.0,38.04,22.77,2930.0,1367365.0
Africa,OWID_AFR,2022-06-27,544054302.0,325330682.0,252849960.0,29566346.0,1430808.0,3790807.0,38.13,22.8,2657.0,1341220.0
Africa,OWID_AFR,2022-06-28,544091305.0,325404752.0,252913267.0,29576102.0,1822732.0,3454319.0,38.14,22.81,2421.0,1462627.0
Africa,OWID_AFR,2022-06-29,545380681.0,327529438.0,255208163.0,29955843.0,1820810.0,3116631.0,38.23,22.96,2184.0,1583698.0
Africa,OWID_AFR,2022-06-30,545498103.0,327543858.0,255295442.0,29964865.0,1483651.0,2721586.0,38.23,22.96,1908.0,1561989.0
Africa,OWID_AFR,2022-07-01,545533222.0,327556313.0,255308274.0,29977399.0,1405810.0,2325819.0,38.24,22.96,1630.0,1540489.0
Africa,OWID_AFR,2022-07-02,545558226.0,327565499.0,255317573.0,29985831.0,1403466.0,1930882.0,38.24,22.96,1353.0,1519406.0
Africa,OWID_AFR,2022-07-03,552354348.0,331024403.0,260860531.0,30386201.0,1403074.0,1538622.0,38.71,23.2,1078.0,1499132.0
Africa,OWID_AFR,2022-07-04,552372114.0,331030635.0,260869712.0,30388685.0,1272733.0,1516039.0,38.72,23.2,1063.0,1511262.0
Africa,OWID_AFR,2022-07-05,553204922.0,331376282.0,261150165.0,30695499.0,1273325.0,1437553.0,38.77,23.23,1008.0,1374112.0
Africa,OWID_AFR,2022-07-06,553222233.0,331381905.0,261157882.0,30703108.0,1212643.0,1350672.0,38.78,23.23,947.0,1232812.0
Africa,OWID_AFR,2022-07-07,553414419.0,331413429.0,261268748.0,30713942.0,1211618.0,1311808.0,38.79,23.23,919.0,1234383.0
Africa,OWID_AFR,2022-07-08,553500603.0,331420176.0,261321200.0,30722715.0,1269151.0,1292285.0,38.79,23.23,906.0,1236297.0
Africa,OWID_AFR,2022-07-09,553524164.0,331428096.0,261330138.0,30731868.0,1224036.0,1266654.0,38.8,23.23,888.0,1238411.0
Africa,OWID_AFR,2022-07-10,563646481.0,340919270.0,266359265.0,31443707.0,1204465.0,1238282.0,39.51,23.9,868.0,1239670.0
Africa,OWID_AFR,2022-07-11,563706068.0,340922117.0,266396881.0,31445777.0,1305754.0,1242999.0,39.51,23.9,871.0,1200965.0
Africa,OWID_AFR,2022-07-12,563721998.0,340927829.0,266403202.0,31452197.0,1324565.0,1250318.0,39.51,23.9,876.0,1162837.0
Africa,OWID_AFR,2022-07-13,563855163.0,340935728.0,266425657.0,31462171.0,1325882.0,1266493.0,39.52,23.9,888.0,1129279.0
Africa,OWID_AFR,2022-07-14,563877735.0,340943270.0,266441707.0,31470329.0,1322107.0,1282279.0,39.52,23.9,899.0,1095846.0
Africa,OWID_AFR,2022-07-15,563893023.0,340947786.0,266447334.0,31477298.0,1316711.0,1289075.0,39.52,23.9,904.0,1061877.0
Africa,OWID_AFR,2022-07-16,564654495.0,341195556.0,266731724.0,31782707.0,1315014.0,1302071.0,39.58,23.91,913.0,1027740.0
Africa,OWID_AFR,2022-07-17,574252763.0,346308855.0,271822908.0,32276792.0,1665945.0,1367998.0,40.25,24.27,959.0,1010786.0
Africa,OWID_AFR,2022-07-18,574449947.0,346315460.0,271937504.0,32300982.0,1389744.0,1379994.0,40.26,24.27,967.0,1028662.0
Africa,OWID_AFR,2022-07-19,575830902.0,346805946.0,272541555.0,32836774.0,1405277.0,1391526.0,40.36,24.31,975.0,1046351.0
Africa,OWID_AFR,2022-07-20,575860895.0,346815359.0,272553095.0,32848266.0,1140035.0,1364976.0,40.36,24.31,957.0,1051450.0
Africa,OWID_AFR,2022-07-21,575898508.0,346826976.0,272569511.0,32860311.0,1147655.0,1340054.0,40.36,24.31,939.0,1056776.0
Africa,OWID_AFR,2022-07-22,575932162.0,346835314.0,272588543.0,32868992.0,1143696.0,1315336.0,40.37,24.31,922.0,1061925.0
Africa,OWID_AFR,2022-07-23,575949958.0,346842374.0,272595404.0,32874607.0,1127838.0,1288596.0,40.37,24.31,903.0,1066903.0
Africa,OWID_AFR,2022-07-24,581343029.0,349269538.0,274751827.0,33041114.0,1122502.0,1210963.0,40.75,24.48,849.0,1055206.0
Africa,OWID_AFR,2022-07-25,581520544.0,349271070.0,274863767.0,33042680.0,997747.0,1154837.0,40.76,24.48,809.0,1033428.0
Africa,OWID_AFR,2022-07-26,581543363.0,349279652.0,274872541.0,33050561.0,1021223.0,1099990.0,40.76,24.48,771.0,1011409.0
Africa,OWID_AFR,2022-07-27,582954281.0,349718054.0,275472807.0,33585988.0,1039665.0,1085674.0,40.86,24.51,761.0,1002952.0
Africa,OWID_AFR,2022-07-28,582975024.0,349725508.0,275481808.0,33592366.0,965375.0,1059657.0,40.86,24.51,743.0,992311.0
Africa,OWID_AFR,2022-07-29,582993845.0,349731925.0,275490045.0,33598638.0,963453.0,1033926.0,40.86,24.51,725.0,981990.0
Africa,OWID_AFR,2022-07-30,583013106.0,349740228.0,275496753.0,33604676.0,963893.0,1010526.0,40.86,24.51,708.0,972119.0
Africa,OWID_AFR,2022-07-31,583231971.0,363568852.0,286405848.0,34256276.0,952388.0,986249.0,40.88,25.48,691.0,961903.0
Africa,OWID_AFR,2022-08-01,583578194.0,363570814.0,286645254.0,34257698.0,932477.0,976917.0,40.9,25.48,685.0,913153.0
Africa,OWID_AFR,2022-08-02,583607760.0,363580705.0,286658554.0,34266800.0,938386.0,965085.0,40.91,25.48,676.0,864515.0
Africa,OWID_AFR,2022-08-03,583625689.0,363587001.0,286666190.0,34272413.0,943089.0,951289.0,40.91,25.48,667.0,815118.0
Africa,OWID_AFR,2022-08-04,583640745.0,363592604.0,286672873.0,34276801.0,940757.0,947775.0,40.91,25.48,664.0,767513.0
Africa,OWID_AFR,2022-08-05,583655094.0,363598110.0,286679373.0,34280825.0,940050.0,944431.0,40.91,25.48,662.0,720045.0
Africa,OWID_AFR,2022-08-06,583668089.0,363603098.0,286684790.0,34284672.0,937072.0,940603.0,40.91,25.48,659.0,672160.0
Africa,OWID_AFR,2022-08-07,593239893.0,373957424.0,292646197.0,43953159.0,930703.0,937505.0,41.58,26.21,657.0,624718.0
Africa,OWID_AFR,2022-08-08,593241102.0,373957684.0,292646648.0,43953657.0,809016.0,919864.0,41.58,26.21,645.0,606523.0
Africa,OWID_AFR,2022-08-09,593289194.0,373969743.0,292658993.0,43979015.0,810189.0,901549.0,41.58,26.21,632.0,588212.0
Africa,OWID_AFR,2022-08-10,593294106.0,373971450.0,292660660.0,43980755.0,798824.0,880940.0,41.58,26.21,617.0,569394.0
Africa,OWID_AFR,2022-08-11,593311310.0,373977575.0,292668235.0,43985781.0,811116.0,862420.0,41.59,26.21,604.0,551280.0
Africa,OWID_AFR,2022-08-12,593893820.0,373983437.0,293068010.0,43989883.0,810355.0,843896.0,41.63,26.21,591.0,533248.0
Africa,OWID_AFR,2022-08-13,593909466.0,373989800.0,293074098.0,43994395.0,763422.0,819088.0,41.63,26.21,574.0,515224.0
Africa,OWID_AFR,2022-08-14,601575472.0,379498052.0,299763051.0,45351769.0,755121.0,794005.0,42.16,26.6,557.0,497105.0
Africa,OWID_AFR,2022-08-15,602273533.0,379867677.0,299982440.0,45552527.0,742251.0,784466.0,42.21,26.62,550.0,496523.0
Africa,OWID_AFR,2022-08-16,602290434.0,379874499.0,299988971.0,45557354.0,874269.0,793622.0,42.21,26.63,556.0,507696.0
Africa,OWID_AFR,2022-08-17,602313866.0,379883567.0,299996955.0,45564853.0,880800.0,805334.0,42.22,26.63,564.0,519447.0
Africa,OWID_AFR,2022-08-18,602331490.0,379890026.0,300003874.0,45570518.0,874992.0,814460.0,42.22,26.63,571.0,530199.0
Africa,OWID_AFR,2022-08-19,602409352.0,379896964.0,300049325.0,45579260.0,878729.0,824229.0,42.22,26.63,578.0,540952.0
Africa,OWID_AFR,2022-08-20,602428080.0,379903090.0,300055346.0,45586950.0,879577.0,840822.0,42.22,26.63,589.0,551725.0
Africa,OWID_AFR,2022-08-21,611778628.0,384555755.0,303939911.0,47026163.0,864124.0,856393.0,42.88,26.95,600.0,562241.0
Africa,OWID_AFR,2022-08-22,611863864.0,384560296.0,303983079.0,47048876.0,884660.0,876738.0,42.89,26.95,615.0,591896.0
Africa,OWID_AFR,2022-08-23,611877430.0,384565481.0,303989104.0,47052629.0,895363.0,879751.0,42.89,26.95,617.0,610430.0
Africa,OWID_AFR,2022-08-24,611905658.0,384574090.0,303997694.0,47065089.0,896533.0,881999.0,42.89,26.95,618.0,628723.0
Africa,OWID_AFR,2022-08-25,611926348.0,384580872.0,304004151.0,47073679.0,899610.0,885513.0,42.89,26.96,621.0,647467.0
Africa,OWID_AFR,2022-08-26,611937785.0,384585015.0,304009017.0,47077447.0,896460.0,888046.0,42.89,26.96,622.0,665994.0
Africa,OWID_AFR,2022-08-27,611958849.0,384590947.0,304015779.0,47086791.0,893881.0,890090.0,42.89,26.96,624.0,684445.0
Africa,OWID_AFR,2022-08-28,615311477.0,387056274.0,306256327.0,47272697.0,881837.0,892621.0,43.13,27.13,626.0,703171.0
Africa,OWID_AFR,2022-08-29,615475247.0,387106251.0,306348574.0,47272934.0,788861.0,878937.0,43.14,27.13,616.0,690916.0
Africa,OWID_AFR,2022-08-30,616023877.0,387273626.0,306489040.0,47557423.0,806974.0,866308.0,43.18,27.14,607.0,680246.0
Africa,OWID_AFR,2022-08-31,616033628.0,387277313.0,306493316.0,47560273.0,796617.0,852033.0,43.18,27.14,597.0,669168.0
Africa,OWID_AFR,2022-09-01,616043788.0,387280919.0,306497963.0,47563233.0,797026.0,837380.0,43.18,27.14,587.0,657995.0
Africa,OWID_AFR,2022-09-02,616053941.0,387284525.0,306502540.0,47566167.0,797019.0,823171.0,43.18,27.14,577.0,646980.0
Africa,OWID_AFR,2022-09-03,616062593.0,387287584.0,306506302.0,47568901.0,795518.0,809118.0,43.18,27.14,567.0,636069.0
Africa,OWID_AFR,2022-09-04,623795690.0,393803223.0,311604222.0,48946088.0,788903.0,795845.0,43.72,27.6,558.0,625291.0
Africa,OWID_AFR,2022-09-05,623796307.0,393803424.0,311604472.0,48946325.0,655729.0,776288.0,43.72,27.6,544.0,603297.0
Africa,OWID_AFR,2022-09-06,623804787.0,393806486.0,311608803.0,48948807.0,663592.0,755894.0,43.72,27.6,530.0,579452.0
Africa,OWID_AFR,2022-09-07,623814350.0,393810122.0,311612908.0,48951730.0,664675.0,737139.0,43.72,27.6,517.0,556021.0
Africa,OWID_AFR,2022-09-08,623839467.0,393818904.0,311622564.0,48959441.0,664222.0,718255.0,43.72,27.6,503.0,532540.0
Africa,OWID_AFR,2022-09-09,623849041.0,393822494.0,311626635.0,48962408.0,664133.0,699362.0,43.73,27.6,490.0,509096.0
Africa,OWID_AFR,2022-09-10,623858405.0,393826667.0,311630635.0,48964746.0,663923.0,680650.0,43.73,27.6,477.0,485810.0
Africa,OWID_AFR,2022-09-11,625257826.0,394620746.0,312395259.0,49264516.0,655822.0,661728.0,43.82,27.66,464.0,462343.0
Africa,OWID_AFR,2022-09-12,625517996.0,394880665.0,312624449.0,49264656.0,645020.0,660197.0,43.84,27.68,463.0,468524.0
Africa,OWID_AFR,2022-09-13,625720045.0,394911692.0,312771436.0,49282664.0,679343.0,662447.0,43.86,27.68,464.0,478536.0
Africa,OWID_AFR,2022-09-14,625729388.0,394915642.0,312775186.0,49285349.0,683915.0,665197.0,43.86,27.68,466.0,488519.0
Africa,OWID_AFR,2022-09-15,625738667.0,394919545.0,312779066.0,49287975.0,683851.0,668000.0,43.86,27.68,468.0,498559.0
Africa,OWID_AFR,2022-09-16,625747854.0,394923380.0,312782920.0,49290546.0,683759.0,670801.0,43.86,27.68,470.0,508551.0
Africa,OWID_AFR,2022-09-17,625747854.0,394923380.0,312782920.0,49290546.0,678742.0,672921.0,43.86,27.68,472.0,518162.0
Africa,OWID_AFR,2022-09-18,632509659.0,400144658.0,317492891.0,49314341.0,678742.0,676196.0,44.33,28.05,474.0,528303.0
Africa,OWID_AFR,2022-09-19,632604291.0,400144754.0,317567511.0,49314491.0,974992.0,723334.0,44.34,28.05,507.0,568917.0
Africa,OWID_AFR,2022-09-20,632616564.0,400151455.0,317574028.0,49317773.0,988597.0,767511.0,44.34,28.05,538.0,605680.0
Africa,OWID_AFR,2022-09-21,632625094.0,400154837.0,317577361.0,49320594.0,989184.0,811126.0,44.34,28.05,569.0,642440.0
Africa,OWID_AFR,2022-09-22,632642319.0,400161943.0,317583107.0,49325930.0,988654.0,854664.0,44.34,28.05,599.0,679197.0
Africa,OWID_AFR,2022-09-23,632653301.0,400165699.0,317588314.0,49329128.0,992563.0,898783.0,44.34,28.05,630.0,716081.0
Africa,OWID_AFR,2022-09-24,632665819.0,400170701.0,317593403.0,49332633.0,994099.0,943833.0,44.34,28.05,662.0,753440.0
Africa,OWID_AFR,2022-09-25,637958621.0,404575936.0,321873394.0,50842833.0,985582.0,987668.0,44.71,28.36,692.0,790228.0
Africa,OWID_AFR,2022-09-26,637994992.0,404580146.0,321879668.0,50868774.0,1223797.0,1022959.0,44.72,28.36,717.0,807756.0
Africa,OWID_AFR,2022-09-27,638179344.0,404735914.0,322040621.0,50873049.0,1238132.0,1058649.0,44.73,28.37,742.0,825990.0
Africa,OWID_AFR,2022-09-28,638402224.0,404740321.0,322215531.0,50881215.0,1261455.0,1097587.0,44.75,28.37,769.0,849296.0
Africa,OWID_AFR,2022-09-29,638903480.0,404922885.0,322331347.0,51127030.0,1302467.0,1142458.0,44.78,28.38,801.0,872624.0
Africa,OWID_AFR,2022-09-30,638910531.0,404925539.0,322334390.0,51129492.0,1229158.0,1176301.0,44.78,28.38,824.0,892129.0
Africa,OWID_AFR,2022-10-01,638914612.0,404927511.0,322335439.0,51130552.0,1224998.0,1209328.0,44.78,28.38,848.0,911233.0
Africa,OWID_AFR,2022-10-02,641817425.0,406722457.0,324583173.0,51865305.0,1225234.0,1243605.0,44.98,28.51,872.0,930838.0
Africa,OWID_AFR,2022-10-03,641819403.0,406722946.0,324583881.0,51866086.0,1269971.0,1249784.0,44.99,28.51,876.0,935137.0
Africa,OWID_AFR,2022-10-04,641844796.0,406729415.0,324591075.0,51871526.0,1269449.0,1254328.0,44.99,28.51,879.0,938608.0
Africa,OWID_AFR,2022-10-05,641853699.0,406732512.0,324594625.0,51874825.0,1272052.0,1255910.0,44.99,28.51,880.0,937121.0
Africa,OWID_AFR,2022-10-06,641860702.0,406735096.0,324597342.0,51877695.0,1272356.0,1251679.0,44.99,28.51,877.0,935647.0
Africa,OWID_AFR,2022-10-07,641867246.0,406737660.0,324599917.0,51880235.0,1271897.0,1257857.0,44.99,28.51,882.0,937871.0
Africa,OWID_AFR,2022-10-08,641872850.0,406739879.0,324602177.0,51882337.0,1270957.0,1264489.0,44.99,28.51,886.0,940269.0
Africa,OWID_AFR,2022-10-09,653126090.0,415764939.0,333700404.0,52891362.0,1266000.0,1270382.0,45.78,29.14,890.0,942459.0
Africa,OWID_AFR,2022-10-10,653129954.0,415768663.0,333704172.0,52891427.0,932007.0,1221258.0,45.78,29.14,856.0,1013564.0
Africa,OWID_AFR,2022-10-11,654131333.0,416755377.0,334691582.0,52894682.0,938420.0,1174176.0,45.85,29.21,823.0,1085378.0
Africa,OWID_AFR,2022-10-12,654138365.0,416758121.0,334694442.0,52897376.0,917519.0,1123735.0,45.85,29.21,788.0,1154024.0
Africa,OWID_AFR,2022-10-13,654138365.0,416758121.0,334694442.0,52897376.0,918393.0,1073279.0,45.85,29.21,752.0,1222709.0
Africa,OWID_AFR,2022-10-14,655193180.0,416764498.0,335501070.0,52902576.0,918393.0,1022883.0,45.92,29.21,717.0,1291391.0
Africa,OWID_AFR,2022-10-15,655200201.0,416767425.0,335504007.0,52904824.0,1186661.0,1010951.0,45.92,29.21,709.0,1360088.0
Africa,OWID_AFR,2022-10-16,658666704.0,424741906.0,338810096.0,53328912.0,1180429.0,998831.0,46.17,29.77,700.0,1428705.0
Africa,OWID_AFR,2022-10-17,659669270.0,424742025.0,339568968.0,53329010.0,1352308.0,1058874.0,46.24,29.77,742.0,1344667.0
Africa,OWID_AFR,2022-10-18,659678227.0,424745608.0,339572676.0,53331912.0,1082546.0,1079464.0,46.24,29.77,757.0,1260696.0
Africa,OWID_AFR,2022-10-19,659686286.0,424748988.0,339576278.0,53334234.0,1083165.0,1103128.0,46.24,29.77,773.0,1179745.0
Africa,OWID_AFR,2022-10-20,660493603.0,425551070.0,340378736.0,53336698.0,1084178.0,1126812.0,46.29,29.83,790.0,1098795.0
Africa,OWID_AFR,2022-10-21,660502401.0,425554654.0,340382773.0,53339246.0,1010262.0,1139936.0,46.29,29.83,799.0,1007291.0
Africa,OWID_AFR,2022-10-22,660502401.0,425554654.0,340382773.0,53339246.0,1005768.0,1114094.0,46.29,29.83,781.0,915582.0
Africa,OWID_AFR,2022-10-23,665978727.0,427700924.0,342660731.0,54000748.0,1005768.0,1089142.0,46.68,29.98,763.0,824235.0
Africa,OWID_AFR,2022-10-24,665987404.0,427702272.0,342662480.0,54000933.0,1186600.0,1065469.0,46.68,29.98,747.0,846240.0
Africa,OWID_AFR,2022-10-25,666452398.0,427705471.0,343015218.0,54003211.0,1193872.0,1081373.0,46.71,29.98,758.0,868239.0
Africa,OWID_AFR,2022-10-26,666461192.0,427709262.0,343018990.0,54005739.0,1188224.0,1096381.0,46.71,29.98,768.0,890292.0
Africa,OWID_AFR,2022-10-27,666569598.0,427712484.0,343099927.0,54008034.0,1187063.0,1111078.0,46.72,29.98,779.0,912205.0
Africa,OWID_AFR,2022-10-28,666576380.0,427715184.0,343102810.0,54010246.0,1155616.0,1131844.0,46.72,29.98,793.0,944598.0
Africa,OWID_AFR,2022-10-29,666582220.0,427717906.0,343105325.0,54011848.0,1154674.0,1153115.0,46.72,29.98,808.0,977236.0
Africa,OWID_AFR,2022-10-30,677034638.0,436208058.0,351715025.0,54885696.0,1149545.0,1173657.0,47.45,30.57,823.0,1009534.0
Africa,OWID_AFR,2022-10-31,677034638.0,436208058.0,351715025.0,54885696.0,912623.0,1134515.0,47.45,30.57,795.0,977244.0
Africa,OWID_AFR,2022-11-01,677053370.0,436213038.0,351719989.0,54889675.0,912623.0,1094337.0,47.45,30.57,767.0,944521.0
Africa,OWID_AFR,2022-11-02,677061409.0,436215704.0,351723268.0,54891759.0,916122.0,1055468.0,47.46,30.57,740.0,911856.0
Africa,OWID_AFR,2022-11-03,677208169.0,436219422.0,351834681.0,54894027.0,917364.0,1016937.0,47.47,30.57,713.0,879439.0
